127.0.0.1 - - [06/Jul/2026:16:11:12 +0700] "GET /_next/static/chunks/app_liff_layout_tsx_0rrx_up._.js HTTP/1.1" 200 330 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:12 +0700] "GET /_next/static/chunks/_04aa1tm._.js HTTP/1.1" 200 6113 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:12 +0700] "GET /_next/static/chunks/app_layout_tsx_007e4b2._.js HTTP/1.1" 200 335 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:12 +0700] "GET /_next/static/chunks/_1ffna50._.js HTTP/1.1" 200 886 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:12 +0700] "GET /_next/static/chunks/app_liff_clock_page_tsx_0x5adoy._.js HTTP/1.1" 200 283 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:12 +0700] "GET /_next/static/chunks/node_modules_%40line_liff_index_mjs_0m1woye._.js HTTP/1.1" 200 614 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:12 +0700] "GET /_next/static/chunks/node_modules_%40swc_helpers_cjs_1r9vbqw._.js HTTP/1.1" 200 757 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:12 +0700] "GET /_next/static/chunks/app_liff_liff-provider_tsx_0zu_f-0._.js HTTP/1.1" 200 1387 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:12 +0700] "GET /_next/static/chunks/turbopack-_01_ro95._.js HTTP/1.1" 200 22445 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:12 +0700] "GET /_next/static/chunks/node_modules_next_dist_compiled_1amofcm._.js HTTP/1.1" 200 28390 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:12 +0700] "GET /_next/static/chunks/node_modules_next_dist_1ybzpk2._.js HTTP/1.1" 200 46100 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:12 +0700] "GET /_next/static/chunks/node_modules_0uz10ck._.js HTTP/1.1" 200 40334 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:12 +0700] "GET /_next/static/chunks/node_modules_0qqfnzk._.js HTTP/1.1" 200 54463 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:12 +0700] "GET /_next/static/chunks/node_modules_next_dist_client_0r5nbpw._.js HTTP/1.1" 200 152541 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:12 +0700] "GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1xch-cm._.js HTTP/1.1" 200 289 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:12 +0700] "GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js HTTP/1.1" 200 3893 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:13 +0700] "GET /favicon.ico?favicon.2vob68tjqpejf.ico HTTP/1.1" 200 9317 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:11:13 +0700] "GET /_next/webpack-hmr?id=lWWJq3r78f6LHTRCY44Om HTTP/1.1" 009 12 "-" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:12:27 +0700] "GET /_next/webpack-hmr?id=lWWJq3r78f6LHTRCY44Om HTTP/1.1" 009 12 "-" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:13:45 +0700] "GET /_next/webpack-hmr?id=lWWJq3r78f6LHTRCY44Om HTTP/1.1" 009 12 "-" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:14:19 +0700] "DELETE /api/line/richmenu HTTP/1.1" 200 27 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.8655"
127.0.0.1 - - [06/Jul/2026:16:14:21 +0700] "POST /api/line/richmenu HTTP/1.1" 200 165 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.8655"
127.0.0.1 - - [06/Jul/2026:16:15:01 +0700] "GET /_next/webpack-hmr?id=lWWJq3r78f6LHTRCY44Om HTTP/1.1" 009 12 "-" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:15:36 +0700] "DELETE /api/line/richmenu HTTP/1.1" 200 27 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.8655"
127.0.0.1 - - [06/Jul/2026:16:15:38 +0700] "POST /api/line/richmenu HTTP/1.1" 200 165 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.8655"
127.0.0.1 - - [06/Jul/2026:16:16:17 +0700] "GET /_next/webpack-hmr?id=lWWJq3r78f6LHTRCY44Om HTTP/1.1" 009 12 "-" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /liff/clock HTTP/1.1" 200 4711 "-" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/%5Broot-of-the-server%5D__1gkkjsp._.css HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1xx01vv._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_090k2jm.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/_1anvha4._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/app_layout_tsx_007e4b2._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/node_modules_next_dist_client_0r5nbpw._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/app_liff_layout_tsx_0rrx_up._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/node_modules_%40line_liff_index_mjs_0m1woye._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/app_liff_clock_page_tsx_0x5adoy._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/node_modules_next_dist_compiled_1amofcm._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/app_liff_liff-provider_tsx_0zu_f-0._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/turbopack-_01_ro95._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/node_modules_0qqfnzk._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/node_modules_0uz10ck._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/node_modules_next_dist_1ybzpk2._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_0rrx_up.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/_1ffna50._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/_04aa1tm._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_164kp-6._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/node_modules_%40swc_helpers_cjs_1r9vbqw._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1xch-cm._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /_next/webpack-hmr?id=xHQunozmk7c1wvDeXg9i9 HTTP/1.1" 009 12 "-" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:16:55 +0700] "GET /favicon.ico?favicon.2vob68tjqpejf.ico HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/clock" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:17:07 +0700] "GET /liff/ot HTTP/1.1" 200 4964 "-" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:17:07 +0700] "GET /_next/static/chunks/%5Broot-of-the-server%5D__1gkkjsp._.css HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/ot" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:17:07 +0700] "GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1xx01vv._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/ot" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:17:07 +0700] "GET /_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_0q79z23._.js HTTP/1.1" 200 19359 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/ot" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:17:07 +0700] "GET /_next/static/chunks/node_modules_%40base-ui_react_063lk1w._.js HTTP/1.1" 200 111068 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/ot" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:17:07 +0700] "GET /_next/static/chunks/_1anvha4._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/ot" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:17:07 +0700] "GET /_next/static/chunks/node_modules_next_dist_compiled_1amofcm._.js HTTP/1.1" 304 0 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/ot" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
127.0.0.1 - - [06/Jul/2026:16:17:07 +0700] "GET /_next/static/chunks/node_modules_05q9b8_._.js HTTP/1.1" 200 48400 "https://ac7a-2405-9800-b661-24ee-5826-84ae-9ee3-25e0.ngrok-free.app/liff/ot" "Mozilla/5.0 (Linux; Android 16; CPH2797 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 Line/26.10.0/IAB"
